ID_REF,GSM1900227,GSM1900236,GSM1900265,GSM1900268,GSM1900271,GSM1900277,GSM1900280,GSM1900302,GSM1900313,GSM1900314,GSM1900321,GSM1900294,GSM1900315,GSM1900316,GSM1900317,GSM1900318,GSM1900319,GSM1900320,GSM1900323,GSM1900324
8006367,5.724791106,5.863959659,5.698540415,5.874317265,5.651616382,5.641678705,5.966678559,6.2166871,5.770709659,5.584970412,5.668110346,5.809070485,6.105040641,5.760900513,5.64388855,5.560461237,6.127807497,5.852207065,6.242644829,5.558196003
8006377,9.991941042,9.778144022,10.08983191,10.175825,9.932406442,10.12968911,9.945379803,10.2034875,9.928673152,10.20152735,9.956830232,10.38799613,9.924587728,10.11073276,9.915703076,10.00706988,9.952465327,9.820102497,9.933408275,10.10483835
8006392,9.436997915,8.993843145,9.192377255,9.495514596,9.47684371,9.501963007,9.45461834,9.61435309,9.431004768,9.427471168,9.019735444,9.833676503,9.482613127,9.320845436,9.143426657,9.553918447,9.278807731,9.217189913,9.43306695,9.40193506
8006409,6.701482561,6.521825292,6.669200174,6.42474321,6.465019413,7.093714946,6.636439427,6.67336127,6.718856632,6.795016955,6.780325896,6.541004066,6.590810083,7.016647298,6.746545483,6.462317788,6.703962487,6.988524515,6.938970591,6.616451587
8006415,7.581704569,8.158262202,7.911198674,7.90476222,8.193562808,7.549391509,7.768723158,8.32246059,8.448718383,8.0231782,7.761577101,7.690335441,7.821883341,8.305559563,8.205135631,8.399457349,8.469402844,7.368704272,8.035952368,7.757601713
8006423,5.646384018,5.786284187,5.706690664,5.642924266,5.546919299,5.650076513,5.981929386,5.83144845,5.462114928,5.624345016,5.624186693,5.18867969,5.730298474,5.72744116,5.864675278,5.540099653,5.807451524,5.996881596,5.969391001,5.520733046
8006433,8.422690002,6.589376841,7.575412525,8.895769129,9.975787631,9.137887338,8.314864219,7.87031796,8.606345002,9.893680461,10.30238345,9.742186575,10.05371844,8.938636753,7.488702177,8.49206319,7.562323838,12.18284365,8.594317086,10.3767927
8006440,5.104898158,4.997346707,5.196112657,4.979324096,5.291070343,4.846969766,5.338640777,5.03393965,5.034757495,5.270377176,5.372208947,5.323877473,5.329990635,4.849794305,4.89370351,5.128140993,4.879991405,6.587473897,5.230173516,5.252963346
8006445,7.183358697,6.712609806,6.283519942,7.208556323,8.768321248,6.686341934,6.874842084,6.37754987,7.782744416,8.462309924,7.84871529,9.273756052,7.699211504,7.531072402,6.686421981,7.113092415,6.856891946,8.011900652,6.781259047,9.209474189
8006453,5.21777507,4.866556488,5.24466579,4.548741845,5.236809389,4.745352838,5.648614757,4.69827132,4.977917658,5.565169034,5.718886203,5.12428037,6.773209247,5.316048909,4.984615418,5.339093183,4.970802876,9.526679756,5.771196258,6.032482825
8006459,5.352318412,5.005933394,6.124739143,5.291714248,5.459758036,5.186310744,5.899477798,5.3672665,5.4038368,5.694908326,5.988303642,5.171544398,5.723050835,5.325478261,5.7654753,5.213769635,5.116558927,7.196605428,6.208951424,5.572772611
8006466,6.313096847,6.206971707,5.733213044,6.078241548,6.138926713,6.218712512,6.011519036,6.20890232,6.154770219,6.184924816,6.240117153,6.131532172,6.457340295,6.269207739,6.151131773,6.481439654,6.066555019,6.558649942,6.496096609,6.087852886
8006477,6.794317297,6.96911851,6.724837622,6.902518921,7.07624182,6.906410615,6.783625852,6.86241687,6.685708134,6.9912856,6.918108022,7.053506668,6.695750579,6.828261829,6.941310673,6.88413921,6.657230992,6.775681909,6.576141312,6.868460118
8006479,7.977513845,7.901804714,7.701226285,7.791262469,8.013484376,7.840818158,7.723049688,8.1023373,8.143809179,7.902346959,7.900699623,8.274645884,8.016357572,7.957349797,7.796534277,8.171999073,8.101768939,7.331337266,7.668131018,7.851825659
8006502,3.101721659,3.739585742,3.293202056,3.124366046,3.483320444,3.381790197,3.4719401,3.47368829,3.444035801,3.156360875,3.302279966,3.094099599,3.312300926,3.152505969,3.502987273,3.11495329,3.328609056,3.55210079,3.217981948,3.170899241
8006504,5.255263749,5.517591302,5.169458203,5.303950439,5.230544712,5.249512793,5.402652084,5.36973099,5.105367611,5.36506715,5.460473645,5.162961346,5.559796823,5.22169302,5.420076766,5.257333886,5.418754026,5.532094888,5.808630077,5.252590078
8006509,5.549499151,5.420137306,5.308447498,5.420257992,5.095079056,5.289175184,5.575441494,5.42728304,5.495917347,5.513104691,5.604181619,5.337628026,5.569422799,5.4919524,5.70473479,5.543500938,5.482588264,5.599067901,5.991535167,5.344284664
8006531,8.118280825,8.508982049,8.77919684,8.566513641,8.825421951,9.144195802,9.334713289,8.37235537,8.359444887,9.35268426,8.990475185,9.121972303,8.705618467,9.428558123,8.112670802,8.739849404,7.817209405,10.17770786,8.678835972,9.519805155
8006540,4.864792199,4.334980554,4.560034582,4.248020779,4.243595308,4.801554341,4.388414661,4.6035899,4.865498627,4.52859647,4.838829698,4.678042904,4.822142793,4.735760938,4.632052234,4.687852779,4.546066763,4.883603221,4.599609383,4.560720458
8006542,10.69291704,10.21176801,10.2585945,10.47420774,10.58391325,10.35059838,10.27662921,10.4847426,10.57582185,10.2938481,9.825760819,10.71534432,10.51383673,10.27221002,10.2945268,10.62715634,10.26580659,9.379506742,10.21653288,10.46823672
8006562,6.906985985,6.928883923,6.901699499,6.749458854,6.662230043,6.974020301,7.119935309,6.87842723,6.843381601,6.917745469,7.100876607,6.440698115,7.21731226,7.056246085,7.227839773,6.801958937,7.055799087,7.561697801,7.425288907,6.755932676
8006569,7.346071902,7.538898528,7.147365496,7.092705371,6.878730489,7.169319495,7.353965748,7.4360518,7.158087118,7.021444124,7.447380287,6.997588853,7.394738609,7.229615516,7.569714134,7.103696806,7.290762482,7.43744591,7.33226128,7.241074245
8006573,9.513621227,9.170618574,8.863733799,9.414617241,9.574689028,9.781802523,9.327568268,9.7037944,9.323975024,9.5026694,9.400747087,9.727743918,9.297368871,9.53259825,9.430922358,9.417024508,9.444861594,8.951840334,8.926628177,9.458633774
8006590,4.577149422,4.601065835,4.489735775,4.215288143,4.452991619,4.582061334,4.460533763,4.50607582,4.537645458,4.382580493,4.751369471,4.359450517,4.690455231,4.833338234,5.057099662,4.82787588,4.582822827,5.070593334,4.995802597,4.473340479
8006592,6.168637232,6.515220147,6.257008379,6.390485579,6.137050231,6.444429672,6.807772436,6.22948614,6.277493439,6.271331224,6.511056489,6.162327245,6.116244003,6.269210308,6.472286882,6.162598774,6.240642286,6.598863856,6.920852929,6.480156731
8006594,7.725154348,5.836566262,9.864977951,8.590269514,9.84334163,7.794158818,9.764366653,8.79761849,7.280840703,10.21799082,8.184931927,9.288957998,11.49699198,8.537613943,7.828459026,8.363088839,6.155287197,10.5320692,9.498071897,8.335066859
8006602,4.451058643,3.988764073,4.446850833,6.143660822,5.474062756,4.630013771,5.179739043,4.37534096,4.581654351,4.529237273,5.66662277,5.485579859,5.544962429,5.063557028,5.069395516,5.306725219,4.045572876,7.737736386,4.814314218,5.418083191
8006606,4.905743405,5.089660279,4.708206256,4.617282375,5.489578749,4.800016413,5.895452046,4.71214251,5.614466886,4.981386631,5.496588308,4.400855078,4.86453001,6.106419809,4.958884986,4.973458796,5.613213367,5.152488639,5.395176249,4.757162707
8006608,6.229920866,5.470744755,6.862648424,7.302922373,6.892567737,6.248814165,6.360391536,5.81531264,5.70459444,6.497473869,7.280314992,6.880921777,7.444410967,6.726215248,7.000197423,6.727619499,5.879737291,9.639686153,6.511746381,7.328979459
8006621,6.519141188,5.662170488,7.301631132,7.813715148,7.413673505,6.758627134,6.694134145,6.16567958,6.003352858,6.896286666,7.926587552,7.432889237,8.070804909,7.139598814,7.547640969,7.293236582,6.207679571,10.50587793,6.875021671,8.058080436
8006627,6.69715837,6.958667138,6.455699086,6.819996314,6.877564516,6.761375619,6.616032086,6.56537232,6.712263861,6.885489345,6.984323794,6.663303037,6.544195897,6.822440614,6.878346022,6.821689816,7.0622733,6.23804708,6.697952134,6.71875736
8006634,6.708304151,5.940043267,6.280387637,6.383842037,6.932438342,6.553133452,6.018129359,6.31332953,6.423175938,6.766424876,6.271080835,7.255121666,6.224126095,6.476215551,6.35520805,6.754858558,6.643849916,6.18564751,6.129808107,6.626040628
8006638,8.035306722,8.188097857,8.065556654,8.103424047,8.085642157,8.097176666,8.010318602,8.06373591,8.136713,8.150843516,7.896778893,8.049521712,7.697252351,7.897902312,8.046156646,8.17732707,8.092755206,7.517524504,7.72412817,7.844741101
8006655,8.710157643,9.734101064,9.251586571,9.706143649,8.310344293,8.23883562,9.215492712,9.50934614,9.696864084,8.458401857,8.818230499,8.459784671,9.030533785,9.970086664,9.617723369,10.35392874,10.41908746,6.633685278,9.326379149,8.033100657
8006668,7.003660475,6.85705593,6.515303897,6.881457643,6.995488815,7.024096383,7.146464575,7.35831061,7.194939114,7.028350252,7.016930506,7.604575738,7.17363063,7.252901141,6.774222029,7.17988237,7.229261246,6.764818858,7.05341469,7.047365419
8006679,6.283077187,6.377756369,6.799623425,6.623878254,5.919343458,6.326542912,6.65242531,6.31131622,6.41224692,6.286054441,6.362467727,6.125989931,6.477229963,6.398604623,6.238580839,6.309369768,6.509034257,6.437139175,6.577029874,6.324112134
8006681,6.344681944,6.573998903,6.481886499,6.354773985,6.124046037,6.335344554,6.408801235,6.3865222,6.317241186,6.198590569,6.241639614,6.188076269,6.642550843,6.477304458,6.445899169,6.27346909,6.555545314,6.792282821,6.54317806,6.232295024
8006690,8.646259193,8.420371215,8.476540913,8.611022883,8.752758137,8.740552816,8.416861812,8.73918089,8.663691104,8.762645521,8.383877492,9.083228206,8.600372675,8.583145105,8.336122962,8.709816367,8.532674577,8.503547234,8.587883362,8.614455652
8006706,4.203902069,4.486809617,4.508014761,4.176012403,3.998118057,4.050711896,4.361151596,4.20906197,4.116058825,4.125564662,4.066200569,4.344624248,4.275303271,4.224316753,4.260591676,4.191087085,4.044457991,4.430608873,4.21937904,4.023635419
8006715,7.254056466,7.204583084,7.174190433,6.98347684,7.209986655,7.462701085,6.966495419,7.26722018,7.13308356,7.277981315,7.307264747,7.521360694,7.115330734,7.366344228,7.025863934,7.329712181,7.374401686,6.781072505,6.640828873,7.281782624
8006736,6.539262959,5.710408029,6.097869461,6.190679827,6.768329023,6.689613079,5.812944229,6.10357692,5.9411585,6.54023188,6.339606472,6.840418072,6.350525142,5.976294558,5.821826814,6.256777946,6.161994488,7.391860827,6.482539767,6.894923759
8006744,3.908108727,3.851546901,3.740752802,3.743638132,3.659108973,3.845907774,3.669044643,3.68568696,3.570153806,3.454898045,3.719002288,3.608422348,3.628908159,3.576266932,3.65805607,3.824568896,3.584591085,3.67011323,3.78757082,3.715005108
8006746,7.866519418,8.074390413,8.492622884,7.826672516,7.518974128,8.142141344,7.85679366,7.93889847,7.771696294,7.901067958,8.244751864,7.379023855,8.049807844,8.019591577,8.227416612,7.72059487,8.083179178,8.313886656,7.89475209,7.502234532
8006762,9.680288477,9.426246836,9.164417171,9.498530055,9.996504262,9.382664789,9.685667717,9.93928005,9.941606106,9.765380095,9.720363887,10.14412966,9.64954696,9.873173538,9.731605337,10.03556532,9.932189516,8.714518568,9.449966356,9.957131452
8006768,7.623316443,7.596100902,7.297348858,7.296532157,7.370606931,7.430926823,7.4232266,7.7205263,7.604618944,7.522127356,7.472061861,7.622664834,7.709455132,7.538338742,7.714525485,7.422857301,7.746232087,7.676583186,7.604262963,7.568897227
8006779,7.634787347,7.019757158,6.935648237,6.96180973,7.65671366,7.507158277,7.3023914,7.37670343,6.979112804,7.462782699,7.630850782,7.378426767,7.487177138,6.965996922,7.019536265,6.813537062,7.274381282,8.979001561,7.325691803,7.614046021
8006786,6.832655857,7.338101974,6.818161343,6.470650311,7.133068348,7.337493148,7.238777322,7.05718959,7.007330507,7.055965529,7.383512879,6.748525168,7.442447341,7.227400453,7.316433738,7.200018534,6.846990323,7.93332038,7.533028935,6.866915632
8006788,8.305676866,8.33277482,7.93427802,7.980568717,8.190484821,8.444380381,8.189285573,8.47946303,8.675540056,8.663170001,8.774584599,8.392950049,8.685744915,8.613081478,8.517848971,8.363514127,8.612142844,9.112912238,8.260263169,8.48144261
8006812,9.611312018,9.601494697,9.576790864,9.695172207,9.997501596,9.721649115,9.678362763,10.107915,9.771189507,9.907787562,9.566201331,10.38999192,9.915681104,9.945152761,9.839910651,9.949948861,9.554346797,9.577703455,10.04897189,10.10364943
8006820,10.25892971,10.55682713,10.68025456,10.58295016,10.33440587,10.32549308,10.38040822,10.3683711,10.50155417,10.1374321,10.10997855,10.12585139,10.23553251,10.33351585,10.53949726,10.74668232,10.33370474,10.11374741,10.38570063,10.00761452
8006834,6.059627002,5.985728868,5.66329815,5.82074186,5.494810061,5.879199757,5.846163898,5.8850616,5.797444934,5.775338103,5.849514772,5.615940406,5.99504088,6.061075805,5.872669902,6.008313034,5.798646319,6.132571113,5.730939723,5.549727217
8006836,5.179022497,5.472609536,5.433128603,5.115041586,5.299504161,4.983477362,5.032169857,5.31900611,5.259628342,5.217717245,5.08323746,5.000724725,5.50506174,5.32319127,5.301102754,5.080812649,5.44405666,5.30816277,5.488997163,5.01619007
8006845,10.80833627,10.40509094,10.18953956,10.58408076,10.55307367,10.88036918,10.62580838,11.0195785,10.64138865,10.85120813,10.89705496,10.73449308,10.88269118,10.90108969,10.72089072,10.6046885,10.73735546,10.7001046,10.88678325,10.81948868
8006850,8.589426106,8.525074013,8.711887278,8.706864422,8.865102213,8.801266684,8.532257938,8.69953941,8.757327642,8.981566237,8.78739157,8.91418574,8.734523163,8.899932624,8.766706929,8.819407884,8.846679358,8.943101778,8.499701757,8.910947621
8006865,8.891945994,9.353188833,8.391371569,8.72867672,9.060226888,8.432742336,9.075789553,9.40291707,9.280008793,8.805735214,8.958467313,9.009322062,9.160969606,9.17497626,9.392510162,9.100027208,9.722534378,7.562672619,9.213834291,9.096685722
8006877,8.506156829,8.422026258,8.500955879,8.491973922,8.495228504,8.533440005,8.300046116,8.31372685,8.583974982,8.54370683,8.61380902,8.623847451,8.823542076,8.51921955,8.453586015,8.791786693,8.375171508,8.835888783,8.503784136,8.59699295
8006896,6.62098862,6.582605676,6.446116062,6.436890183,5.983007844,6.397920305,6.492946889,6.81318415,6.540461651,6.546607781,6.836265949,6.216029844,6.793773853,6.600046394,6.643576257,6.507559364,6.356898423,6.707868624,6.961026756,6.533786572
8006900,5.876758703,6.042639789,6.032837585,6.001714851,5.63868216,5.730480814,6.166599537,6.02549394,5.844218147,5.922357465,6.048494191,5.785667077,6.266753377,6.062508497,6.119768015,6.113842297,6.02741655,6.182651979,6.438637431,5.956340527
8006906,8.532612874,9.134246438,8.419634016,8.379505023,8.478216871,8.151598499,8.624960292,8.77548801,8.89696713,8.151811836,8.17040907,8.260175143,8.61591583,8.541595547,8.808840284,8.885529003,9.083509193,6.268365951,8.577849103,8.248107378
8006940,7.205036717,7.612536481,7.940272907,7.224574213,7.099289694,6.692809476,7.234411078,7.49789288,7.178770756,6.530691729,7.064933826,6.754620866,7.297725695,7.185748519,7.657813,7.716852423,7.49877825,6.762535227,7.525291513,6.928051323
8006958,4.574993156,4.647888317,4.181590721,3.989747976,4.260845471,4.513950306,4.409893151,4.2064063,4.481148416,4.395884875,4.252786395,4.21030808,4.467916819,4.3908546,4.677359958,4.237723609,4.331886253,4.659958667,4.616717541,4.342659865
8006968,6.032133191,5.658697448,5.795202099,5.617868954,5.854746756,5.912256187,5.923099395,5.84742023,5.778176915,5.638288301,5.75789597,5.837908816,5.775426021,5.715075094,5.980507619,5.673704703,5.803138533,5.875175075,6.343638054,5.409126488
8006984,8.888299561,9.003530436,8.786429175,9.077805714,9.140558951,9.216568109,9.118389831,9.33319057,9.101590068,9.013728002,9.045194398,9.415817058,8.887402758,8.941203553,8.981890115,9.184080358,9.17295437,8.512295237,8.741932287,9.002373986
8006999,8.182263098,7.709324077,7.766147219,7.604855876,7.768445033,8.109978866,7.862447331,7.81713171,7.399917674,7.721022086,8.559390745,7.977417765,9.002623616,8.100118508,7.578177102,7.870513916,7.653900701,11.71374006,8.42124765,8.567329112
8007008,8.36771588,8.644018642,7.783795582,8.064066448,8.214683155,7.83867988,8.198461378,8.48664896,8.435559759,8.214835055,8.137715234,8.394630421,8.204775298,8.133863096,8.250604337,8.461740966,8.470802833,7.564089932,8.137426473,8.069847661
8007023,8.959567691,9.277061036,9.209549896,9.222983675,9.210191531,9.367533397,9.212846337,9.19286453,9.202979902,9.02077839,9.25671605,9.101619721,9.134900831,9.143493765,9.112164418,9.429622808,8.938167939,9.478577576,9.104102008,9.206235023
8007028,8.631266218,8.329123897,8.397183686,8.416993336,8.63562735,8.498761696,8.060296,8.44106085,8.555264212,8.772315984,8.499832873,8.788929172,8.58747344,8.563536696,8.363516934,8.54906736,8.544548026,8.932811186,8.439106736,8.722834312
8007043,8.79066031,9.650373924,8.591026802,8.598851592,8.576288156,8.479586998,8.623653355,8.8297777,9.314292671,8.121405302,8.539639957,8.189033052,8.316825782,9.015569034,9.17627665,9.186407626,9.574879086,6.451102548,8.791513973,7.921965207
8007058,7.508072205,7.916217249,7.926521319,7.617703082,7.561948761,7.321085134,7.417786343,7.39622821,7.836924957,7.318181856,7.460076628,7.349490332,7.679423829,7.511332582,8.063523455,7.833062445,7.812432829,7.161725306,7.556913764,7.465700412
8007069,6.865692688,7.477287163,7.405201984,6.943328517,7.394432209,7.793958859,8.011042772,7.01155964,7.461703377,7.268750005,7.709906162,6.868122559,6.863736635,7.296213835,7.915735895,7.479681599,7.647386839,7.716401047,7.479949951,7.345668508
8007071,7.320105166,6.521703946,6.750238782,7.492688522,7.935309043,7.670950853,7.26100938,7.86513507,7.10924754,7.700157321,7.13454367,8.467095287,7.385979539,7.287870025,7.114945508,7.567619013,6.752479673,6.394774059,7.282314023,7.678791172
8007084,7.356304868,7.555109243,7.469198493,7.602765344,7.272669078,7.182295989,7.354822803,7.22787928,7.397957374,7.242896278,7.259322175,7.190167843,7.372858021,7.284375249,7.29114793,7.612935184,7.393944869,8.107907301,7.469561087,7.371483408
8007100,10.67461685,10.04900048,9.482525857,9.739204274,11.14686866,10.52700229,10.00143259,10.2181418,10.36589402,10.7418242,10.82097747,10.80996365,10.69473886,10.40681977,9.867977543,10.15524704,10.56151614,11.67317685,10.16677022,11.03117315
8007108,4.531085613,4.765827128,4.805328231,5.075196268,4.440589518,4.716086267,4.887071091,5.12798866,4.556659587,4.475055792,4.592495475,5.251354837,4.602852769,4.478477472,4.580213245,4.635953985,4.619106791,4.729154152,4.421591681,4.824071509
8007112,7.632438923,7.721272993,7.694729297,7.336746802,7.083017147,7.630801024,7.948952305,7.76971186,7.531427748,7.450328026,7.503117121,7.28055812,7.740624765,7.459141408,7.790798597,7.237119203,7.572216565,8.095807459,8.191309574,7.325205111
8007115,7.908103962,8.018436898,7.90092069,7.600303137,7.561115438,7.967816134,8.253642081,7.92944164,7.734636653,7.673169518,7.799547541,7.51558387,8.047950794,7.743364786,7.966735759,7.6247079,7.77217672,8.45925262,8.241167082,7.771691861
8007118,5.863706391,5.913900611,5.760131609,5.657685236,5.579286701,5.915677822,6.113224074,5.76301861,5.756103149,5.409193187,5.4940114,5.740667685,5.910495888,5.731000133,5.995764564,5.716549254,6.017249516,6.352100017,6.148435308,5.763016991
8007123,6.026095683,6.120841874,6.143057272,5.937017245,6.170630798,6.376645543,6.642990679,5.89551473,5.822931661,5.777618027,5.660479625,5.689047175,5.833249431,5.672334155,6.156387108,5.781693684,5.724381764,6.405210685,6.410973247,6.000747587
8007127,5.219386869,5.386505889,5.26842892,5.047335462,4.996799467,5.255169653,5.327450675,4.99757843,5.303260265,4.933953446,5.20650661,4.729107983,5.592452817,5.16354373,5.55949776,5.180862655,5.133620908,5.212951098,5.655980809,5.03214446
8007130,6.346092062,6.428877803,6.524020942,6.225859501,6.308443193,6.47259392,6.89813073,6.4206931,6.245692833,6.10283113,6.108922405,6.152325542,6.347113492,6.112053826,6.45343028,6.139975953,6.179275409,6.804491864,6.822125187,6.239222662
8007134,6.353483523,6.50182674,6.540806773,6.344385857,6.391644929,6.4586135,6.832717756,6.25794024,6.090590423,6.161139727,5.974500979,6.007425984,6.278610104,6.157853125,6.238398616,6.176518174,6.155390045,6.672879143,6.698603575,6.348759892
8007139,3.116702959,3.11943511,3.046684235,2.99758024,3.130276125,2.974697196,3.011564761,3.1002735,3.114988863,3.099913115,3.187549164,3.271337494,3.246182301,3.157110046,3.044139104,3.302126259,3.082611988,3.258584435,3.5135987,3.058081758
8007141,10.8586938,10.53275185,10.92387312,11.03251158,10.8739608,10.76512824,10.68614784,10.77007,10.89657299,10.96351923,11.02162491,11.03918497,10.95459987,10.88797907,10.83922128,11.07393822,10.99356539,10.90854682,10.96357823,11.08128968
8007148,6.981005745,7.060767166,6.960336255,6.926522043,6.304714917,6.606947562,6.924007191,7.17788468,6.639961212,6.703548036,7.061271473,6.612656047,7.349988062,7.044880342,7.029536288,6.347641912,6.839330482,7.08583679,7.212180198,6.736045434
8007152,5.940999681,5.492879429,5.674347677,5.499746031,5.459144035,5.795275338,5.569992782,5.78399506,5.711259248,5.648224698,5.776936576,5.611042138,5.619627038,5.395769191,5.609134879,5.164832523,5.504154755,6.153611249,5.613870268,5.650756611
8007154,8.469484452,8.157638521,7.767985379,7.786260852,9.16771643,8.04499287,7.334877745,7.58434862,7.827074782,8.48125006,8.254558674,8.588347731,8.30469974,7.81223382,7.393133274,8.113975318,8.006402103,10.33215158,8.078060388,8.834765566
8007169,4.523541258,4.557918338,4.463653332,4.279495531,4.424780237,4.325863053,4.391048058,4.36880643,4.396787151,4.252885409,4.510089504,4.408001716,4.26963651,4.269806128,4.350673374,4.297690576,4.264618127,4.45727779,4.659470514,4.208815866
8007176,4.818937085,4.602954117,4.553340083,4.591812106,4.344476206,4.868254181,4.68567595,4.74820483,4.640733239,4.534776747,4.700129058,4.65340601,4.684314057,4.47029159,4.575864079,4.684378057,4.398663853,4.81004203,4.834307951,4.655159785
8007188,8.350595955,8.280338924,8.558262112,8.645297812,8.544762021,8.204132294,8.393007809,8.53004502,8.435709551,8.584850249,8.218521554,8.726722179,8.734777417,8.453529626,8.259638542,8.582499327,8.199306001,8.832058948,8.545988079,8.51204586
8007197,7.954067773,7.811356073,8.291337664,8.106923582,8.140939738,7.629461682,7.810255563,7.94966519,8.051324628,7.753125018,7.611401966,8.029119196,8.145682803,7.955041552,7.838036009,8.199412649,7.891442194,8.106686572,8.358143571,7.987580629
8007208,5.373745608,5.234661189,5.061388169,4.951753732,5.131594655,5.204529653,5.176288674,5.28516922,5.355562548,5.128595709,5.407042097,5.081977957,5.604052976,5.461962733,5.242776518,5.231624332,5.172379894,5.540904063,5.835997849,5.145339031
8007212,7.337285293,6.999112555,7.327604174,7.270500085,7.618205012,7.650241663,7.156883608,7.09278101,7.369733516,7.65995366,7.622826005,7.835656847,7.777668087,7.835470077,7.176998667,7.498817806,7.098617338,8.928772082,7.603526968,7.596156308
8007228,9.353129457,9.178960364,9.604253912,9.483141432,9.134740903,8.848827974,8.96142417,9.14564192,9.172747646,8.973599018,8.866695233,8.986912616,9.092624568,8.994387968,8.860448412,9.18629442,9.127401972,8.33715719,9.209103334,9.066287301
8007250,8.501552587,8.678981213,8.550215304,8.44372844,8.327278379,8.341900582,8.501878358,8.19991702,8.444133394,8.457237829,8.594966022,8.413067469,8.622829021,8.281440655,8.637682001,8.688670671,8.417941983,8.375094332,8.650195747,8.529232148
8007259,7.574382873,7.642910168,7.507878822,7.494476709,6.957663483,7.646910888,7.60654641,7.60510509,7.580918686,7.584497155,7.834866424,7.054269612,7.667068759,7.509718353,7.78633654,7.424739494,7.645180371,7.986416612,8.030297022,7.492157466
8007263,6.784066169,6.950698807,6.684915627,6.941619269,6.47594502,6.996941402,6.852604466,6.79695573,6.702654424,6.57600899,6.796654972,6.560198704,6.913361413,6.74173987,6.685033514,6.616397852,6.878018067,6.82974741,6.887046447,6.752077195
8007272,8.206855335,8.288480016,8.224490018,8.276464372,8.319687417,8.225694784,8.301648295,8.22328852,8.416473356,8.167650439,8.243977299,8.168111088,8.259208226,8.25693541,8.37473996,8.464192988,8.28463732,8.053764176,8.485979621,8.394805585
8007290,8.859480568,9.113216601,9.449851026,9.352208073,8.776950126,8.805954795,8.980225363,9.12882333,9.189428106,8.739086713,8.78297652,9.087461708,9.108873285,9.162713854,9.182883802,9.499978693,9.074920679,8.081216526,9.337212054,8.722757198
8007302,9.830101129,9.269846782,9.243689871,9.663151647,9.684735567,9.671787557,9.303271415,10.0038718,9.710321629,9.64057516,9.686443675,10.41291092,9.850813391,9.579679162,9.313253265,9.79278275,9.33064968,9.533359203,9.567641525,9.868269444
8007310,4.75338785,4.815407435,4.489140774,4.627060803,4.384370484,4.58668428,4.752973888,4.32379489,4.503680792,4.520255145,4.676204384,4.237389707,4.030280686,4.101361478,4.786720603,4.539338816,4.633321319,4.417830501,4.745247883,4.314914407
8007312,7.597788538,7.019144106,7.018175554,6.976206702,7.33259715,7.33408052,7.100824165,7.38679714,7.431721901,7.417454538,7.609465086,7.793307711,7.530100047,7.340758397,6.929937222,7.014767468,7.107449688,7.929861302,7.430504235,7.756953686
8007323,6.641485119,6.079873248,6.201044334,5.918976758,6.602066655,6.452234075,6.299091445,6.38872917,6.393150299,6.567459911,6.394973795,6.603172529,6.416018671,6.343879686,6.149703246,6.086363676,6.332997389,7.797617794,6.400027421,6.640462299
8007348,7.731491402,6.732779592,6.892361878,6.787235717,7.310591842,7.563589877,7.390452516,6.82382902,7.279769114,7.541059502,7.574281461,7.547515656,7.098882496,6.99795979,6.505107668,6.564306399,7.341751989,8.540283797,7.270131613,7.704686777
8007355,8.600603501,8.647026321,8.762199631,8.800163188,8.718022223,8.303118232,8.608735125,8.88803148,8.84385944,8.540868836,8.623463921,8.914527565,8.583004469,8.718441317,8.844663436,8.951928085,8.864981539,7.575572253,8.699739341,8.546170296
8007363,7.468792438,8.416754498,7.521770909,7.597583971,7.193470616,7.167052096,7.431652282,8.04270808,7.995267884,7.06768841,7.422770318,7.153394003,7.630149121,7.851231768,7.934850121,8.148939515,8.145109805,6.447084614,7.914031865,6.959377631
8007388,5.279710321,5.609279417,5.289321271,5.470505468,5.06989485,5.220161753,5.494532496,5.4092955,5.178335689,4.974404611,4.880846502,5.114862606,5.09836418,5.208418942,5.370920827,5.548624271,5.626939195,5.286103526,5.376993885,5.00515336
8007397,9.68275343,8.942260698,9.438226108,9.612432204,9.638567383,9.328000456,9.202069704,9.44138613,9.439024913,9.42077404,8.941381693,9.721264856,9.468074106,9.436041761,9.166863062,9.525710647,9.307775729,8.778175612,9.378709469,9.525855905
8007414,5.314866846,5.277848403,4.660295401,5.012988136,4.954164266,5.145008865,5.072126715,5.16311326,4.918102925,4.964333728,5.209028497,4.975396429,5.288146109,5.297475367,5.415428707,5.05104942,5.27859465,5.737300784,5.600131375,5.056181906
8007420,7.044268702,5.152010437,5.820663574,6.088933292,6.970624998,6.594917174,6.355678947,6.89849345,7.316862786,7.00472573,7.263971321,7.888427312,6.745579548,6.44021792,6.521450678,6.527499437,6.665877918,7.617924091,6.056904419,6.689355751
8007427,7.806998432,7.72226305,7.414173716,7.18238329,7.653122238,7.422065151,7.690684766,7.77211358,7.736576483,7.496108316,7.936225009,7.443433535,7.904582164,7.452743966,8.175432139,7.667279086,7.431758367,8.311637185,8.081615738,7.569056403
8007429,4.590942653,4.799877723,4.784977541,4.794813944,4.559359468,4.891987328,5.077514162,4.78686176,4.7228018,4.513114453,4.719726692,4.505967671,4.712037104,4.676437811,4.783733746,4.72362491,4.698187051,4.96219051,5.018416861,4.489599327
